id,status,residence,work
318340,7,582,0
318341,4,582,547
318342,1,422,443
318343,4,422,358
318344,4,422,583
318345,1,422,295
318350,1,439,345
318351,4,439,390
318352,1,439,492
318353,4,439,582
318370,1,427,580
318371,1,427,263
318372,4,427,125
318373,4,427,565
318394,1,458,375
318395,1,458,28
318396,7,458,0
318397,4,458,547
318398,1,458,596
318399,1,458,516
318400,7,458,0
318401,4,458,583
318406,7,549,0
318407,4,549,336
318408,4,549,438
318409,1,549,526
318462,1,547,463
318463,4,547,322
318464,1,547,456
318465,4,547,414
318486,1,568,91
318487,4,568,582
318488,1,568,250
318489,1,568,295
318534,1,412,302
318535,1,412,51
318536,4,412,404
318537,4,412,485
318602,1,548,278
318603,6,548,318
318604,6,548,0
318605,1,548,513
318606,1,550,534
318607,6,550,483
318608,6,550,0
318609,99,550,0
318622,7,477,0
318623,4,477,548
318624,4,477,582
318625,1,477,310
318638,7,455,0
318639,4,455,297
318640,4,455,198
318641,7,455,0
318678,99,568,0
318679,4,568,174
318680,7,568,0
318681,4,568,404
318758,1,496,459
318759,4,496,414
318760,99,496,0
318761,7,496,0
318798,7,547,0
318799,4,547,397
318800,7,547,0
318801,4,547,404
318810,1,529,298
318811,4,529,568
318812,4,529,548
318813,1,529,330
318890,99,477,0
318891,4,477,414
318892,1,477,337
318893,7,477,0
319014,7,457,0
319015,4,457,565
319016,1,457,421
319017,1,457,317
319094,1,593,206
319095,4,593,270
319096,4,593,395
319097,1,593,325
319102,7,529,0
319103,4,529,566
319104,7,529,0
319105,4,529,548
319206,7,476,0
319207,4,476,397
319208,4,476,403
319209,1,476,159
319278,7,529,0
319279,7,529,0
319280,4,529,547
319281,4,529,485
319330,7,568,0
319331,4,568,403
319332,99,568,0
319333,1,568,119
319358,7,548,0
319359,4,548,547
319360,1,548,327
319361,4,548,476
319370,7,476,0
319371,4,476,269
319372,1,476,295
319373,4,476,103
319390,7,547,0
319391,4,547,251
319392,4,547,568
319393,7,547,0
319398,1,595,387
319399,4,595,354
319400,1,595,463
319401,1,595,554
319442,1,458,459
319443,6,458,225
319444,6,458,0
319445,7,458,0
319470,1,568,12
319471,6,568,608
319472,6,568,446
319473,1,568,306
319474,1,568,173
319475,6,568,4
319476,6,568,160
319477,7,568,0
319526,1,458,146
319527,4,458,507
319528,1,458,496
319529,4,458,439
319530,1,458,299
319531,4,458,197
319532,7,458,0
319533,4,458,497
319582,7,496,0
319583,7,496,0
319584,1,496,440
319585,4,496,550
319646,7,439,0
319647,4,439,340
319648,4,439,545
319649,1,439,597
319666,7,529,0
319667,4,529,335
319668,7,529,0
319669,4,529,476
319682,1,439,142
319683,4,439,297
319684,4,439,497
319685,1,439,514
319690,1,569,569
319691,7,569,0
319692,4,569,236
319693,4,569,583
319742,7,606,0
319743,4,606,397
319744,4,606,458
319745,1,606,611
319874,7,403,0
319875,4,403,378
319876,7,403,0
319877,4,403,497
319986,99,423,0
319987,1,423,392
319988,4,423,545
319989,7,423,0
320002,7,457,0
320003,4,457,378
320004,4,457,297
320005,1,457,145
320134,6,528,218
320135,4,528,279
320136,1,528,400
320137,7,528,0
320218,1,582,553
320219,1,582,353
320220,4,582,497
320221,4,582,166
320226,1,457,210
320227,1,457,116
320228,4,457,227
320229,4,457,314
320246,7,495,0
320247,4,495,547
320248,4,495,343
320249,7,495,0
320258,1,476,372
320259,1,476,243
320260,4,476,565
320261,4,476,414
320358,7,548,0
320359,1,548,519
320360,4,548,490
320361,4,548,548
320362,1,549,370
320363,1,549,376
320364,4,549,583
320365,4,549,366
320382,1,454,371
320383,6,454,218
320384,6,454,0
320385,4,454,166
320438,1,476,398
320439,4,476,582
320440,1,476,593
320441,1,476,208
320442,1,475,234
320443,6,475,571
320444,6,475,420
320445,7,475,0
320478,1,548,408
320479,1,548,482
320480,7,548,0
320481,4,548,550
320486,7,403,0
320487,4,403,322
320488,4,403,389
320489,7,403,0
320498,7,606,0
320499,6,606,567
320500,6,606,0
320501,99,606,0
320522,1,439,105
320523,6,439,545
320524,6,439,429
320525,1,439,122
320554,1,411,100
320555,4,411,439
320556,7,411,0
320557,1,411,494
320566,1,594,605
320567,1,594,615
320568,4,594,414
320569,99,594,0
320618,1,497,232
320619,4,497,566
320620,4,497,497
320621,7,497,0
320666,7,568,0
320667,4,568,413
320668,1,568,297
320669,4,568,547
320730,7,529,0
320731,4,529,198
320732,1,529,280
320733,4,529,210
320750,1,457,440
320751,4,457,342
320752,4,457,439
320753,1,457,47
320758,99,458,0
320759,4,458,569
320760,1,458,581
320761,4,458,490
320814,7,550,0
320815,4,550,335
320816,7,550,0
320817,7,550,0
320822,1,458,175
320823,4,458,273
320824,1,458,244
320825,4,458,490
320866,1,595,317
320867,4,595,565
320868,1,595,351
320869,1,595,498
320922,1,422,597
320923,4,422,378
320924,1,422,410
320925,1,422,400
320970,1,496,459
320971,4,496,414
320972,1,496,404
320973,1,496,342
320986,7,497,0
320987,99,497,0
320988,4,497,183
320989,4,497,166
321006,1,411,319
321007,4,411,547
321008,1,411,221
321009,1,411,204
321018,7,606,0
321019,4,606,358
321020,4,606,222
321021,1,606,402
321110,99,581,0
321111,1,581,408
321112,1,581,313
321113,4,581,490
321142,7,423,0
321143,1,423,410
321144,4,423,485
321145,4,423,485
321162,1,568,124
321163,4,568,397
321164,4,568,439
321165,1,568,170
321214,7,568,0
321215,4,568,547
321216,99,568,0
321217,4,568,565
321222,99,595,0
321223,1,595,75
321224,1,595,584
321225,4,595,582
321254,1,568,205
321255,4,568,246
321256,1,568,320
321257,4,568,485
321310,99,458,0
321311,4,458,402
321312,7,458,0
321313,4,458,547
321318,1,458,146
321319,4,458,272
321320,1,458,187
321321,4,458,548
321330,7,568,0
321331,4,568,270
321332,4,568,222
321333,7,568,0
321366,1,411,410
321367,4,411,566
321368,7,411,0
321369,4,411,550
321426,6,422,0
321427,4,422,246
321428,1,422,410
321429,1,422,169
321430,6,567,409
321431,4,567,566
321432,7,567,0
321433,7,567,0
321434,6,550,586
321435,4,550,457
321436,7,550,0
321437,7,550,0
321506,1,437,272
321507,4,437,198
321508,4,437,476
321509,7,437,0
321530,1,403,407
321531,1,403,323
321532,4,403,476
321533,4,403,497
321546,7,457,0
321547,4,457,250
321548,4,457,367
321549,1,457,420
321578,6,496,302
321579,4,496,272
321580,99,496,0
321581,7,496,0
321614,7,476,0
321615,4,476,269
321616,4,476,507
321617,7,476,0
321634,1,476,381
321635,4,476,397
321636,7,476,0
321637,4,476,490
321746,7,497,0
321747,4,497,569
321748,4,497,528
321749,1,497,534
321834,1,411,134
321835,4,411,250
321836,1,411,421
321837,1,411,295
321950,7,529,0
321951,4,529,404
321952,4,529,355
321953,7,529,0
321970,1,529,552
321971,4,529,485
321972,4,529,478
321973,1,529,91
322002,7,595,0
322003,1,595,296
322004,4,595,548
322005,4,595,485
322094,1,476,101
322095,4,476,568
322096,7,476,0
322097,1,476,57
322134,1,458,205
322135,4,458,439
322136,4,458,198
322137,1,458,338
322146,6,547,0
322147,4,547,270
322148,1,547,205
322149,1,547,316
322154,1,423,290
322155,4,423,547
322156,1,423,78
322157,1,423,410
322206,1,568,304
322207,4,568,335
322208,7,568,0
322209,4,568,565
322218,1,528,501
322219,4,528,343
322220,1,528,208
322221,1,528,182
322262,99,569,0
322263,4,569,273
322264,4,569,566
322265,1,569,477
322266,7,548,0
322267,4,548,403
322268,4,548,343
322269,99,548,0
322342,7,457,0
322343,4,457,493
322344,4,457,565
322345,1,457,240
322386,1,439,455
322387,4,439,322
322388,1,439,278
322389,1,439,402
322394,1,439,387
322395,99,439,0
322396,4,439,545
322397,1,439,196
322422,1,582,463
322423,4,582,528
322424,4,582,490
322425,1,582,356
322430,1,439,71
322431,4,439,222
322432,7,439,0
322433,4,439,547
322466,7,550,0
322467,4,550,378
322468,4,550,457
322469,1,550,347
322534,7,583,0
322535,4,583,438
322536,4,583,174
322537,99,583,0
322578,1,581,341
322579,1,581,360
322580,4,581,414
322581,4,581,548
322590,7,568,0
322591,4,568,582
322592,7,568,0
322593,1,568,443
322606,7,497,0
322607,4,497,271
322608,1,497,502
322609,4,497,121
322634,1,582,382
322635,4,582,438
322636,4,582,414
322637,1,582,407
322682,1,497,438
322683,6,497,0
322684,6,497,0
322685,1,497,391
322722,7,583,0
322723,1,583,298
322724,4,583,545
322725,1,583,156
322726,1,595,413
322727,1,595,416
322728,4,595,414
322729,4,595,166
322738,1,403,345
322739,4,403,404
322740,1,403,392
322741,1,403,397
322770,1,568,231
322771,4,568,198
322772,4,568,583
322773,1,568,238
322806,1,569,574
322807,4,569,565
322808,1,569,513
322809,7,569,0
323070,1,568,220
323071,6,568,189
323072,6,568,127
323073,7,568,0
323078,1,438,412
323079,4,438,395
323080,4,438,388
323081,7,438,0
323202,1,474,605
323203,4,474,457
323204,4,474,378
323205,7,474,0
323250,7,403,0
323251,4,403,528
323252,4,403,485
323253,1,403,257
323294,1,606,208
323295,6,606,361
323296,6,606,300
323297,7,606,0
323330,99,495,0
323331,4,495,343
323332,99,495,0
323333,4,495,565
323394,1,423,278
323395,4,423,251
323396,4,423,547
323397,1,423,430
323422,1,439,413
323423,4,439,246
323424,4,439,272
323425,7,439,0
323442,1,606,405
323443,4,606,343
323444,7,606,0
323445,4,606,223
323458,7,593,0
323459,4,593,297
323460,4,593,395
323461,7,593,0
323462,7,604,0
323463,4,604,279
323464,7,604,0
323465,1,604,132
323466,99,604,0
323467,4,604,439
323468,1,604,606
323469,7,604,0
323494,1,496,263
323495,4,496,403
323496,1,496,543
323497,1,496,342
323514,1,404,8
323515,4,404,341
323516,4,404,198
323517,7,404,0
323542,7,568,0
323543,4,568,413
323544,4,568,568
323545,1,568,445
323550,1,568,395
323551,4,568,297
323552,4,568,528
323553,7,568,0
323586,7,567,0
323587,4,567,269
323588,4,567,390
323589,1,567,548
323606,1,568,496
323607,4,568,493
323608,4,568,478
323609,1,568,341
323674,1,496,552
323675,4,496,547
323676,7,496,0
323677,7,496,0
323686,1,439,328
323687,4,439,367
323688,4,439,297
323689,7,439,0
323694,1,403,204
323695,1,403,230
323696,4,403,565
323697,4,403,497
323746,7,422,0
323747,4,422,270
323748,4,422,439
323749,1,422,583
323770,1,511,320
323771,4,511,528
323772,1,511,204
323773,4,511,583
323794,1,496,440
323795,4,496,250
323796,4,496,566
323797,1,496,436
323862,1,457,458
323863,4,457,319
323864,4,457,268
323865,1,457,48
323898,1,581,584
323899,4,581,568
323900,4,581,251
323901,7,581,0
323942,1,583,602
323943,1,583,551
323944,4,583,439
323945,4,583,485
323986,1,582,381
323987,4,582,457
323988,4,582,493
323989,7,582,0
324042,1,568,530
324043,4,568,395
324044,4,568,224
324045,1,568,595
324086,7,458,0
324087,4,458,547
324088,4,458,547
324089,1,458,254
324122,1,477,425
324123,4,477,458
324124,4,477,197
324125,7,477,0
324130,7,457,0
324131,4,457,528
324132,4,457,175
324133,7,457,0
324142,1,457,488
324143,7,457,0
324144,4,457,548
324145,4,457,354
324194,7,567,0
324195,4,567,342
324196,4,567,566
324197,7,567,0
324226,7,411,0
324227,4,411,458
324228,4,411,316
324229,1,411,373
324258,7,458,0
324259,4,458,125
324260,1,458,529
324261,1,458,161
324262,7,439,0
324263,4,439,583
324264,7,439,0
324265,1,439,366
324274,1,457,492
324275,4,457,379
324276,1,457,495
324277,4,457,300
324278,7,528,0
324279,4,528,485
324280,4,528,341
324281,1,528,460
324422,7,569,0
324423,4,569,528
324424,4,569,378
324425,1,569,594
324490,1,457,519
324491,4,457,298
324492,7,457,0
324493,4,457,490
324494,1,457,341
324495,4,457,271
324496,1,457,597
324497,4,457,478
324502,1,548,196
324503,4,548,319
324504,1,548,408
324505,4,548,547
324518,7,594,0
324519,4,594,335
324520,4,594,269
324521,1,594,342
324522,7,582,0
324523,4,582,270
324524,4,582,250
324525,1,582,329
324550,1,411,421
324551,4,411,548
324552,4,411,490
324553,1,411,139
324570,1,438,365
324571,6,438,0
324572,6,438,555
324573,1,438,401
324574,1,422,174
324575,6,422,161
324576,6,422,299
324577,1,422,409
324598,7,439,0
324599,4,439,272
324600,1,439,230
324601,4,439,583
324634,1,403,299
324635,7,403,0
324636,1,403,125
324637,4,403,340
324714,1,458,316
324715,4,458,403
324716,4,458,548
324717,1,458,603
324730,1,411,479
324731,4,411,582
324732,7,411,0
324733,7,411,0
324750,1,423,387
324751,1,423,205
324752,4,423,583
324753,4,423,388
324754,7,423,0
324755,7,423,0
324756,1,423,409
324757,4,423,404
324806,1,477,421
324807,4,477,457
324808,7,477,0
324809,4,477,545
324826,6,476,0
324827,4,476,198
324828,7,476,0
324829,1,476,268
324842,7,582,0
324843,4,582,439
324844,4,582,550
324845,7,582,0
325058,1,474,124
325059,4,474,271
325060,4,474,476
325061,1,474,420
325170,1,438,146
325171,4,438,174
325172,4,438,497
325173,1,438,432
325178,7,411,0
325179,4,411,403
325180,4,411,322
325181,1,411,196
325186,7,594,0
325187,99,594,0
325188,1,594,242
325189,4,594,497
325190,1,595,338
325191,1,595,591
325192,1,595,579
325193,4,595,414
325202,1,422,147
325203,4,422,528
325204,7,422,0
325205,4,422,550
325242,1,439,229
325243,4,439,358
325244,4,439,224
325245,7,439,0
325254,1,511,353
325255,7,511,0
325256,4,511,439
325257,4,511,388
325266,1,547,196
325267,4,547,378
325268,4,547,496
325269,7,547,0
325310,1,549,531
325311,4,549,566
325312,99,549,0
325313,4,549,338
325318,1,604,229
325319,4,604,355
325320,1,604,577
325321,4,604,485
325346,1,606,320
325347,7,606,0
325348,4,606,227
325349,4,606,583
325350,7,606,0
325351,99,606,0
325352,4,606,153
325353,4,606,404
325434,1,595,408
325435,7,595,0
325436,4,595,404
325437,4,595,583
325578,7,457,0
325579,4,457,548
325580,1,457,218
325581,1,457,143
325662,99,569,0
325663,4,569,366
325664,1,569,496
325665,4,569,485
325670,7,474,0
325671,4,474,174
325672,4,474,379
325673,1,474,122
325722,7,458,0
325723,7,458,0
325724,1,458,450
325725,4,458,497
325730,1,568,339
325731,4,568,566
325732,7,568,0
325733,4,568,439
325810,7,569,0
325811,4,569,222
325812,4,569,297
325813,99,569,0
325814,7,569,0
325815,4,569,397
325816,4,569,358
325817,1,569,483
325818,1,568,571
325819,4,568,493
325820,4,568,528
325821,1,568,608
325838,1,439,29
325839,1,439,367
325840,1,439,227
325841,4,439,583
325882,7,568,0
325883,4,568,397
325884,1,568,583
325885,4,568,497
325910,7,547,0
325911,4,547,403
325912,7,547,0
325913,4,547,352
325970,1,457,178
325971,4,457,197
325972,4,457,403
325973,7,457,0
326102,1,529,227
326103,4,529,569
326104,1,529,275
326105,4,529,354
326214,1,569,533
326215,7,569,0
326216,4,569,414
326217,4,569,439
326238,1,582,368
326239,4,582,568
326240,1,582,323
326241,7,582,0
326262,99,439,0
326263,4,439,388
326264,1,439,235
326265,4,439,550
326350,1,595,196
326351,4,595,355
326352,7,595,0
326353,4,595,135
326358,1,582,517
326359,4,582,438
326360,1,582,494
326361,4,582,478
326410,1,403,205
326411,4,403,402
326412,4,403,316
326413,1,403,297
326454,1,423,147
326455,1,423,550
326456,4,423,550
326457,4,423,354
326506,99,438,0
326507,4,438,439
326508,7,438,0
326509,4,438,404
326518,7,566,0
326519,4,566,547
326520,4,566,279
326521,1,566,474
326546,7,582,0
326547,4,582,485
326548,1,582,367
326549,4,582,476
326602,1,458,462
326603,4,458,403
326604,4,458,458
326605,7,458,0
326674,1,605,555
326675,1,605,405
326676,4,605,582
326677,4,605,550
326686,1,595,545
326687,4,595,548
326688,4,595,548
326689,1,595,481
326690,6,528,7
326691,4,528,367
326692,1,528,389
326693,7,528,0
326702,1,457,339
326703,1,457,442
326704,1,457,387
326705,4,457,583
326894,7,403,0
326895,4,403,438
326896,4,403,413
326897,1,403,143
326906,7,581,0
326907,1,581,595
326908,4,581,478
326909,4,581,322
326918,7,567,0
326919,4,567,336
326920,4,567,342
326921,7,567,0
326926,1,439,65
326927,4,439,251
326928,4,439,485
326929,1,439,372
326930,1,439,500
326931,4,439,583
326932,4,439,582
326933,1,439,161
326946,1,550,401
326947,4,550,322
326948,1,550,256
326949,4,550,583
326990,1,529,165
326991,7,529,0
326992,4,529,490
326993,4,529,166
326998,1,582,482
326999,4,582,222
327000,4,582,485
327001,7,582,0
327002,1,595,147
327003,4,595,458
327004,4,595,582
327005,1,595,100
327022,7,582,0
327023,4,582,222
327024,4,582,439
327025,1,582,487
327046,1,594,301
327047,4,594,458
327048,7,594,0
327049,7,594,0
327154,7,477,0
327155,4,477,197
327156,4,477,507
327157,99,477,0
327174,1,549,548
327175,4,549,367
327176,4,549,438
327177,1,549,607
327190,6,457,0
327191,4,457,403
327192,1,457,318
327193,7,457,0
327242,7,548,0
327243,4,548,414
327244,7,548,0
327245,7,548,0
327274,7,568,0
327275,4,568,528
327276,4,568,548
327277,1,568,502
327278,7,548,0
327279,4,548,458
327280,4,548,550
327281,7,548,0
327378,7,568,0
327379,4,568,568
327380,4,568,485
327381,7,568,0
327430,1,477,360
327431,1,477,117
327432,4,477,565
327433,4,477,300
327626,7,458,0
327627,4,458,569
327628,1,458,372
327629,4,458,550
327630,1,458,402
327631,4,458,528
327632,1,458,378
327633,4,458,548
327666,1,604,122
327667,4,604,272
327668,1,604,605
327669,4,604,316
327754,7,582,0
327755,4,582,548
327756,7,582,0
327757,1,582,128
327782,7,496,0
327783,4,496,272
327784,7,496,0
327785,4,496,340
327790,1,581,609
327791,4,581,403
327792,7,581,0
327793,4,581,583
327822,1,548,101
327823,4,548,478
327824,1,548,181
327825,7,548,0
327838,1,567,607
327839,4,567,547
327840,4,567,319
327841,7,567,0
327886,1,528,230
327887,4,528,355
327888,7,528,0
327889,4,528,583
327894,7,495,0
327895,4,495,547
327896,4,495,548
327897,99,495,0
328018,1,528,264
328019,7,528,0
328020,4,528,582
328021,1,528,468
328062,1,550,233
328063,4,550,582
328064,4,550,528
328065,7,550,0
328066,99,550,0
328067,4,550,390
328068,4,550,342
328069,7,550,0
328146,1,497,516
328147,4,497,490
328148,1,497,144
328149,7,497,0
328206,7,438,0
328207,4,438,528
328208,4,438,582
328209,7,438,0
328254,1,439,234
328255,4,439,174
328256,1,439,429
328257,4,439,478
328294,1,581,323
328295,4,581,457
328296,4,581,272
328297,7,581,0
328298,7,606,0
328299,4,606,367
328300,4,606,246
328301,7,606,0
328442,7,422,0
328443,99,422,0
328444,4,422,565
328445,4,422,565
328458,7,582,0
328459,4,582,439
328460,4,582,297
328461,7,582,0
328490,1,458,443
328491,4,458,548
328492,1,458,381
328493,4,458,476
328506,1,458,553
328507,4,458,550
328508,1,458,596
328509,99,458,0
328554,7,439,0
328555,4,439,224
328556,4,439,366
328557,1,439,375
328586,1,581,613
328587,4,581,355
328588,1,581,229
328589,4,581,414
328610,7,404,0
328611,4,404,457
328612,1,404,549
328613,4,404,582
328646,1,547,196
328647,4,547,403
328648,1,547,604
328649,4,547,404
328658,7,477,0
328659,4,477,438
328660,99,477,0
328661,4,477,550
328662,7,457,0
328663,1,457,121
328664,1,457,442
328665,4,457,583
328722,7,528,0
328723,4,528,378
328724,7,528,0
328725,4,528,582
328778,1,567,204
328779,4,567,458
328780,7,567,0
328781,4,567,224
328810,7,444,0
328811,4,444,528
328812,4,444,497
328813,1,444,21
328822,6,547,0
328823,4,547,222
328824,1,547,295
328825,1,547,531
328846,7,511,0
328847,1,511,81
328848,4,511,565
328849,1,511,368
328906,1,477,455
328907,4,477,378
328908,7,477,0
328909,4,477,583
328910,1,477,228
328911,4,477,439
328912,1,477,205
328913,4,477,476
328970,1,582,516
328971,4,582,528
328972,7,582,0
328973,4,582,223
328998,1,477,266
328999,4,477,197
329000,1,477,503
329001,4,477,404
329050,1,548,256
329051,1,548,584
329052,4,548,583
329053,4,548,404
329134,1,567,370
329135,4,567,297
329136,1,567,268
329137,4,567,548
329150,7,547,0
329151,7,547,0
329152,7,547,0
329153,4,547,476
329234,1,606,394
329235,1,606,567
329236,4,606,208
329237,4,606,439
329238,7,548,0
329239,7,548,0
329240,1,548,231
329241,4,548,497
329258,7,604,0
329259,4,604,379
329260,4,604,569
329261,1,604,406
329290,6,440,344
329291,4,440,583
329292,1,440,227
329293,7,440,0
329322,7,439,0
329323,4,439,403
329324,4,439,404
329325,7,439,0
329362,1,529,408
329363,4,529,565
329364,1,529,278
329365,1,529,68
329586,1,458,410
329587,4,458,390
329588,1,458,479
329589,7,458,0
329638,7,547,0
329639,4,547,496
329640,4,547,568
329641,1,547,419
329642,7,529,0
329643,4,529,316
329644,4,529,197
329645,1,529,229
329658,99,583,0
329659,4,583,355
329660,7,583,0
329661,4,583,414
329706,1,439,364
329707,4,439,358
329708,7,439,0
329709,4,439,414
329714,1,457,381
329715,4,457,322
329716,7,457,0
329717,4,457,485
329750,1,411,462
329751,4,411,550
329752,7,411,0
329753,1,411,196
329754,1,423,444
329755,4,423,476
329756,1,423,416
329757,7,423,0
329794,7,477,0
329795,7,477,0
329796,1,477,127
329797,4,477,476
329890,1,476,4
329891,4,476,397
329892,7,476,0
329893,4,476,582
329902,7,476,0
329903,4,476,493
329904,7,476,0
329905,4,476,439
329926,7,495,0
329927,4,495,458
329928,4,495,251
329929,99,495,0
330002,1,438,566
330003,1,438,101
330004,4,438,550
330005,4,438,388
330014,6,605,0
330015,4,605,366
330016,7,605,0
330017,7,605,0
330026,1,595,421
330027,4,595,358
330028,1,595,350
330029,4,595,414
330046,7,457,0
330047,4,457,458
330048,4,457,583
330049,1,457,299
330110,1,549,382
330111,1,549,356
330112,4,549,583
330113,4,549,485
330114,1,567,320
330115,99,567,0
330116,4,567,582
330117,4,567,476
330162,7,567,0
330163,4,567,457
330164,4,567,298
330165,1,567,583
330218,1,547,124
330219,99,547,0
330220,4,547,414
330221,4,547,547
330234,1,477,500
330235,7,477,0
330236,4,477,485
330237,4,477,439
330266,1,411,612
330267,4,411,335
330268,7,411,0
330269,4,411,545
330290,7,439,0
330291,1,439,445
330292,4,439,478
330293,4,439,414
330334,7,548,0
330335,4,548,583
330336,4,548,404
330337,7,548,0
330414,7,497,0
330415,4,497,547
330416,7,497,0
330417,1,497,479
330534,1,444,170
330535,4,444,342
330536,1,444,344
330537,7,444,0
330562,7,476,0
330563,4,476,402
330564,4,476,547
330565,1,476,250
330582,1,605,30
330583,1,605,238
330584,4,605,485
330585,1,605,443
330622,1,568,347
330623,4,568,457
330624,1,568,402
330625,4,568,478
330638,1,529,462
330639,4,529,547
330640,1,529,100
330641,1,529,194
330658,1,583,536
330659,4,583,343
330660,7,583,0
330661,4,583,550
330774,7,547,0
330775,4,547,343
330776,4,547,458
330777,1,547,10
330778,7,529,0
330779,4,529,547
330780,4,529,271
330781,7,529,0
330886,1,595,321
330887,7,595,0
330888,4,595,404
330889,99,595,0
330914,6,458,0
330915,4,458,297
330916,1,458,559
330917,1,458,244
331006,7,458,0
331007,4,458,341
331008,1,458,439
331009,1,458,266
331054,1,439,140
331055,4,439,250
331056,4,439,566
331057,7,439,0
331182,1,549,584
331183,4,549,547
331184,1,549,146
331185,4,549,565
331190,7,476,0
331191,4,476,485
331192,4,476,340
331193,7,476,0
331302,1,477,584
331303,1,477,530
331304,4,477,548
331305,4,477,270
331342,7,547,0
331343,4,547,438
331344,4,547,507
331345,7,547,0
331354,1,403,371
331355,7,403,0
331356,4,403,582
331357,4,403,582
331386,1,411,204
331387,4,411,389
331388,7,411,0
331389,4,411,404
331482,7,606,0
331483,1,606,400
331484,4,606,485
331485,7,606,0
331530,1,477,303
331531,4,477,583
331532,1,477,153
331533,4,477,404
331574,7,582,0
331575,4,582,397
331576,1,582,396
331577,4,582,583
331590,1,454,407
331591,4,454,222
331592,7,454,0
331593,4,454,485
331626,7,528,0
331627,6,528,0
331628,6,528,457
331629,99,528,0
331638,1,475,425
331639,4,475,413
331640,7,475,0
331641,4,475,548
331670,1,528,135
331671,6,528,387
331672,6,528,241
331673,1,528,419
331706,1,606,585
331707,6,606,566
331708,6,606,0
331709,1,606,451
331726,1,458,256
331727,1,458,75
331728,4,458,476
331729,4,458,476
331762,7,529,0
331763,4,529,319
331764,4,529,582
331765,1,529,302
331846,1,582,323
331847,4,582,548
331848,7,582,0
331849,1,582,595
331866,1,477,280
331867,4,477,496
331868,1,477,128
331869,4,477,565
331870,1,477,196
331871,4,477,548
331872,7,477,0
331873,4,477,583
331882,6,497,536
331883,4,497,342
331884,7,497,0
331885,1,497,290
331926,1,529,355
331927,4,529,439
331928,7,529,0
331929,4,529,497
331982,7,458,0
331983,4,458,397
331984,4,458,270
331985,7,458,0
332022,7,547,0
332023,4,547,358
332024,1,547,176
332025,7,547,0
332042,1,567,65
332043,4,567,270
332044,1,567,279
332045,4,567,478
332062,1,528,64
332063,1,528,376
332064,4,528,583
332065,4,528,388
332198,1,582,48
332199,4,582,414
332200,99,582,0
332201,7,582,0
332206,1,581,208
332207,6,581,301
332208,6,581,0
332209,7,581,0
332258,6,496,0
332259,4,496,389
332260,1,496,555
332261,7,496,0
332350,7,547,0
332351,4,547,388
332352,4,547,548
332353,1,547,248
332378,6,495,0
332379,4,495,438
332380,1,495,556
332381,1,495,460
332422,1,423,302
332423,4,423,528
332424,7,423,0
332425,4,423,485
332522,7,496,0
332523,4,496,582
332524,4,496,478
332525,99,496,0
332574,1,477,334
332575,99,477,0
332576,4,477,404
332577,4,477,478
332614,1,568,429
332615,6,568,608
332616,6,568,398
332617,1,568,347
332670,7,497,0
332671,7,497,0
332672,4,497,485
332673,4,497,268
332758,1,457,142
332759,1,457,43
332760,4,457,497
332761,4,457,439
332762,1,457,408
332763,1,457,339
332764,4,457,582
332765,4,457,548
332786,1,550,166
332787,7,550,0
332788,4,550,439
332789,4,550,166
332842,99,616,0
332843,1,616,352
332844,4,616,439
332845,4,616,565
332874,99,403,0
332875,6,403,0
332876,6,403,321
332877,1,403,447
333022,1,567,41
333023,4,567,343
333024,4,567,355
333025,7,567,0
333122,7,529,0
333123,4,529,269
333124,1,529,274
333125,4,529,583
333146,1,582,198
333147,4,582,316
333148,1,582,50
333149,4,582,124
333178,1,582,230
333179,4,582,222
333180,4,582,439
333181,7,582,0
333198,1,439,30
333199,4,439,273
333200,1,439,578
333201,4,439,582
333210,7,606,0
333211,4,606,316
333212,4,606,366
333213,1,606,301
333234,1,458,396
333235,4,458,356
333236,1,458,355
333237,1,458,402
333258,1,458,495
333259,1,458,395
333260,4,458,414
333261,1,458,165
333350,7,605,0
333351,4,605,404
333352,4,605,496
333353,7,605,0
333374,7,439,0
333375,4,439,548
333376,4,439,316
333377,1,439,163
333426,7,477,0
333427,4,477,355
333428,7,477,0
333429,4,477,547
333478,7,581,0
333479,4,581,548
333480,4,581,250
333481,7,581,0
333482,7,606,0
333483,4,606,273
333484,4,606,388
333485,7,606,0
333486,7,477,0
333487,4,477,270
333488,4,477,478
333489,7,477,0
333490,1,476,514
333491,4,476,224
333492,4,476,545
333493,99,476,0
333578,1,547,345
333579,4,547,367
333580,7,547,0
333581,4,547,476
333630,7,548,0
333631,7,548,0
333632,1,548,468
333633,4,548,547
333638,1,414,332
333639,4,414,279
333640,4,414,548
333641,7,414,0
333654,7,548,0
333655,1,548,368
333656,1,548,94
333657,4,548,497
333666,7,439,0
333667,4,439,404
333668,4,439,404
333669,7,439,0
333678,1,582,128
333679,4,582,343
333680,4,582,566
333681,7,582,0
333710,7,549,0
333711,1,549,161
333712,4,549,414
333713,4,549,485
333722,7,568,0
333723,4,568,379
333724,7,568,0
333725,4,568,476
333734,1,497,517
333735,4,497,458
333736,4,497,550
333737,1,497,40
333742,1,441,162
333743,7,441,0
333744,4,441,476
333745,4,441,497
333750,1,595,361
333751,1,595,143
333752,4,595,583
333753,4,595,547
333902,99,511,0
333903,4,511,358
333904,7,511,0
333905,4,511,414
